Name,SalePrice,DateOfSale,Year,Mileage,Classification,Transmission,FuelType,Description,SaleLocation
mercedes-benz c class (amg sport plus),7255.00,29/09/2024,2012,74219,coupe,automatic,diesel,grey mercedes-benz c class. 2.1 c220 cdi blueefficiency amg sport plus g-tronic+ euro 5 (s/s) 2dr. 2 previous owners,dublin
mercedes-benz s class (s63 v8),50416.00,30/09/2024,2014,57029,coupe,automatic,petrol,blue mercedes-benz s class. 5.5 s63 v8 amg spds mct euro 6 (s/s) 2dr. 3 previous owners,dublin
mercedes-benz gls class (gls350d v6),48260.00,30/09/2024,2018,41404,suv,automatic,diesel,red mercedes-benz gls class. 3.0 gls350d v6 amg line g-tronic 4matic euro 6 (s/s) 5dr. 2 previous owners,meath
mercedes-benz a class (a35),36665.00,30/09/2024,2019,11978,hatchback,automatic,petrol,mercedes-benz a-class. a35 4matic premium plus 5dr auto petrol hatchback 2.0,louth
mercedes-benz cla class (cla35),42798.00,2024-10-01,2020,14458,estate,automatic,petrol,black mercedes-benz cla class. mercedes-amg cla 35 4matic shooting brake 2.0 5dr. 1 previous owner,carlow
mercedes-benz e class (e63 v8 biturbo),70698.00,01/10/2024,2019,30332,saloon,automatic,petrol,mercedes-benz e class. 4.0 e63 v8 biturbo amg s spds mct 4matic+ euro 6 (s/s) 4dr. 4 previous owners,waterford
mercedes-benz slc (slc180),22131.00,01/10/2024,2019,15241,convertible,manual,petrol,grey mercedes-benz slc. 1.6l amg line slc180 2dr,cork
mercedes-benz c class (c63 v8 biturbo),72137.00,01/10/2024,2021,14585,coupe,automatic,petrol,black mercedes-benz c class. 4.0 c63 v8 biturbo amg s (premium plus) spds mct euro 6 (s/s) 2dr,limerick
mercedes-benz a class (amg sport),12864.00,01/10/2024,2012,58940,hatchback,automatic,petrol,navy mercedes-benz a class. 1.6 a200 blueefficiency amg sport 7g-dct euro 6 (s/s) 5dr. 3 previous owners,galway
mercedes-benz c class (bluetec),15221.00,02/10/2024,2015,95755,estate,auto,diesel,mercedes-benz c-class. 2.1 c220 bluetec amg line 5d 170 bhp euro 6+hpi clear,kildare
mercedes-benz a class (amg line),13773,2024-10-04,2016,91519,hatchback,automatic,diesel,blue mercedes-benz a class. 2.1 a200d amg line (premium) 7g-dct euro 6 (s/s) 5dr. 2 previous owners,dublin
mercedes-benz a class (a180),30350.00,04/10/2024,2020,13784,saloon,automatic,petrol,black mercedes-benz a class. a180 amg line premium plus 4dr auto 1.3. 2 previous owners,wexford
mercedes-benz cla class (cla220d),20425.00,2024-10-04,2017,49572,saloon,automatic,diesel,red mercedes-benz cla class. 2.1 cla220d amg line coupe 7g-dct euro 6 (s/s) 4dr,dublin
mercedes-benz c class (amg line),14105.00,06/10/2024,2014,98645,saloon,automatic,diesel,silver mercedes-benz c class. 2.1 c250 bluetec amg line g-tronic+ euro 6 (s/s) 4dr. 1 previous owner,dublin
mercedes-benz c class (c63 v8 biturbo),47765.00,07/10/2024,2018,13057,coupe,automatic,petrol,navy mercedes-benz c class. c63 premium 2dr auto 4.0. 3 previous owners,galway
mercedes-benz c class (amg line),14174,07/10/2024,2015,109132,estate,automatic,diesel,mercedes-benz c class. 2.1 c220 bluetec amg line g-tronic+ euro 6 (s/s) 5dr. 4 previous owners,dublin
mercedes-benz c class (c300),28684.00,07/10/2024,2018,28613,saloon,automatic,petrol,red mercedes-benz c class. 2.0 c300 amg line (premium plus) g-tronic+ euro 6 (s/s) 4dr. 1 previous owner,dublin
mercedes-benz c class (amg line),19208.00,08/10/2024,2017,42898,estate,automatic,diesel,black mercedes-benz c class. 2.1 c220d amg line g-tronic+ euro 6 (s/s) 5dr. 1 previous owner,cork
mercedes-benz e class (e220 cdi),6049.00,09/10/2024,2012,155033,saloon,automatic,diesel,black mercedes-benz e class. 2.1 e220 cdi blueefficiency avantgarde g-tronic+ euro 5 (s/s) 4dr. 1 previous owner,dublin
mercedes-benz e class (sport),35268.00,09/10/2024,2021,19060,saloon,automatic,petrol hybrid,navy mercedes-benz e class. 2.0 e200h mhev sport g-tronic+ euro 6 (s/s) 4dr,cork
mercedes-benz c class (c220),16822.00,10/10/2024,2015,67044,saloon,automatic,diesel,mercedes-benz c class. c220 bluetec amg line 4dr auto 2.1,limerick
mercedes-benz e class (sport),8834.00,12/10/2024,2010,99714,convertible,automatic,diesel,navy mercedes-benz e class. 3.0 e350 cdi v6 blueefficiency sport cabriolet auto 2dr,dublin
mercedes-benz c class (c220d),10149.00,2024-10-12,2015,136275,saloon,auto,diesel,blue mercedes-benz c class. 2.1 c220d sport 7g-tronic+ euro 6 (s/s) 4dr. 3 previous owners,dublin
mercedes-benz cls (amg line),42897.00,12/10/2024,2020,11268,saloon,automatic,diesel,black mercedes-benz cls-class. cls 300 d 2.0 4dr,meath
mercedes-benz gla class (gla200d),20172.00,12/10/2024,2017,37127,suv,manual,diesel,blue mercedes-benz gla-class. 2.1 gla 200 d whiteart 5d 134 bhp. 2 previous owners,dublin
mercedes-benz c class (c200d),18944.00,12/10/2024,2017,53013,saloon,automatic,diesel,grey mercedes-benz c-class. 1.6 c200 d amg line 4d 136 bhp rear view camera plus sensors,cork
mercedes-benz c class (amg sport),9095.00,13/10/2024,2011,104424,coupe,automatic,petrol,grey mercedes-benz c class. 1.8 c250 blueefficiency amg sport g-tronic+ euro 5 (s/s) 2dr,dublin
mercedes-benz e class (e350d v6),27450.00,13/10/2024,2018,39795,saloon,automatic,diesel,black mercedes-benz e class. 3.0 e350d v6 amg line (premium) g-tronic+ euro 6 (s/s) 4dr. 4 previous owners,dublin
mercedes-benz c class (c350e),16412.00,13/10/2024,2016,85009,estat,automatic,petrol plug-in hybrid,grey mercedes-benz c class. c350e sport 5dr auto 2.0. 2 previous owners,limerick
mercedes-benz e class (e220 cdi),7889.00,14/10/2024,2013,137453,saloon,auto,diesel,grey mercedes-benz e class. 2.1 e220 cdi se g-tronic+ euro 5 (s/s) 4dr. 3 previous owners,dublin
mercedes-benz a class (a200d),16217.00,15/10/2024,2016,39903,hatchback,automatic,diesel,mercedes-benz a class. mercedes-benz a a200d 2.1 amg line 5dr auto. 4 previous owners,cork
mercedes-benz s class (mhev),99138.00,17/10/2024,2021,12060,saloon,automatic,petrol hybrid,mercedes-benz s class. s500l 4matic amg line prem + exec 4dr 9g-tronic 3.0,dublin
mercedes-benz c class (c350 cdi v6),11639.00,17/10/2024,2013,92808,saloon,automatic,diesel,blue mercedes-benz c-class. 3.0 c350 cdi blueefficiency amg sport plus 4d 262 bhp,cork
mercedes-benz clc class (sport),4639.00,19/10/2024,2008,84028,hatchback,automatic,diesel,silver mercedes-benz clc class. 2.1 clc220 cdi sport coupe 3dr diesel auto euro 4 (150 ps). 2 previous owners,kildare
mercedes-benz cla class (amg line),19099.00,19/10/2024,2018,38400,saloon,automatic,petrol,black mercedes-benz cla class. 1.6 cla180 amg line coupe 7g-dct euro 6 (s/s) 4dr,cork
mercedes-benz e class (amg line),16166.00,19/10/2024,2015,86365,convertible,automatic,diesel,silver mercedes-benz e class. 2.1 e250 cdi amg line cabriolet g-tronic+ euro 5 (s/s) 2dr,meath
mercedes-benz e class (e220d),16256.00,19/10/2024,2017,100174,saloon,automatic,diesel,black mercedes-benz e class. 2.0 e220d se g-tronic+ euro 6 (s/s) 4dr. 3 previous owners,sligo
mercedes-benz glc class (glc63 v8 biturbo),71530.00,20/10/2024,2020,18689,coupe,auto,petrol,silver mercedes-benz glc coupe. glc 63 s 4matic+ premium plus 5dr mct 4.0,waterford
mercedes-benz e class (amg sport),11611.00,21/10/2024,2013,71187,coupe,automatic,diesel,red mercedes-benz e class. 2.1 e250 cdi amg sport g-tronic+ euro 5 (s/s) 2dr. 4 previous owners,kerry
mercedes-benz c class (c220),13383.00,21/10/2024,2014,85182,estate,automatic,diesel,red mercedes-benz c class. 2.1 c220 bluetec sport g-tronic+ euro 6 (s/s) 5dr. 2 previous owners,waterford
mercedes-benz s class (amg s),62595.00,23/10/2024,2016,30325,convertible,automatic,petrol,blue mercedes-benz s class. 5.5 s63 v8 amg s cabriolet spds mct euro 6 (s/s) 2dr,meath
mercedes-benz a class (a45),52352.00,23/10/2024,2020,15461,hatchback,auto,petrol,red mercedes-benz a class. 2.0 a45 amg s plus 8g-dct 4matic+ euro 6 (s/s) 5dr. 2 previous owners,galway
mercedes-benz c class (c250 cdi),4643.00,2024-10-23,2009,117427,saloon,automatic,diesel,red mercedes-benz c class. 2.1 c250 cdi blueefficiency sport auto euro 5 4dr. 5 previous owners,donegal
mercedes-benz m class (bluetec),22870.00,24/10/2024,2015,65915,suv,automatic,diesel,blue mercedes-benz m class. 3.0 ml350 v6 bluetec amg line g-tronic 4wd euro 6 (s/s) 5dr,cork
mercedes-benz eqb (eqb 300),56367.00,24/10/2024,2022,3309,suv,automatic,electric,red mercedes-benz eqb estate. eqb 300 4matic 168kw amg line 66.5kwh 5dr auto. 1 previous owner,kildare
mercedes-benz c class (se),5351,26/10/2024,2008,70035,saloon,automatic,petrol,silver mercedes-benz c class. 1.8 c180k se auto euro 4 4dr,cork
mercedes-benz gla class (gla220d),18600.00,27/10/2024,2016,39619,suv,auto,diesel,black mercedes-benz gla class. gla 220 d 4matic amg line 2.1 5dr,limerick
mercedes-benz a class (amg sport),8182.00,2024-10-27,2014,144784,hatchback,automatic,diesel,grey mercedes-benz a class. 1.5 a180 cdi amg sport 7g-dct euro 5 (s/s) 5dr. 3 previous owners,dublin
mercedes-benz gle class (amg line),47824.00,2024-10-27,2020,37399,suv,automatic,diesel,blue mercedes-benz gle. gle 300d 4matic amg line premium 5dr 9g-tronic 2.0. 1 previous owner,westmeath
mercedes-benz e class (e220d),27144.00,28/10/2024,2018,28118,saloon,automatic,diesel,black mercedes-benz e class. 2.0 e220d se g-tronic+ euro 6 (s/s) 4dr. 2 previous owners,meath
mercedes-benz c class (se),13813.00,28/10/2024,2016,68819,saloon,automatic,diesel,mercedes-benz c class. 2.1l se c220d 4dr,kildare
mercedes-benz e class (mhev eq boost),45163.00,28/10/2024,2019,31073,estate,automatic,petrol,blue mercedes-benz e class. e53 4matic+ premium plus 5dr 9g-tronic 3.0. 1 previous owner,dublin
mercedes-benz a class (a200),23197.00,29/10/2024,2020,28008,hatchback,manual,petrol,black mercedes-benz a class. a200 amg line 5dr 1.3. 1 previous owner,waterford
mercedes-benz a class (sport),19430.00,30/10/2024,2018,25919,hatchback,automatic,petrol,grey mercedes-benz a class. 1.3l sport a200 5dr,galway
mercedes-benz c class (blueefficiency),6221.00,30/10/2024,2012,162047,estate,automatic,diesel,red mercedes-benz c-class. 2.1 c220 cdi blueefficiency sport 5d 168 bhp great specification - automatic,dublin
mercedes-benz g class (bluetec),44836.00,31/10/2024,2013,92073,suv,automatic,diesel,blue mercedes-benz g class. 3.0 g350 v6 bluetec g-tronic 4wd euro 5 5dr. 5 previous owners,mayo
mercedes-benz cla class (amg line),37698.00,31/10/2024,2021,11798,saloon,automatic,petrol plug-in hybrid,red mercedes-benz cla class. cla 250 e coupe 1.3 4dr,waterford
mercedes-benz g class (amg edition 1),165265.00,2024-11-02,2018,59870,suv,automatic,petrol,navy mercedes-benz g class. 4.0 g63 v8 biturbo amg edition 1 spds+9gt 4wd euro 6 (s/s) 5dr. 1 previous owner,dublin
mercedes-benz glc class (mhev),51198,03/11/2024,2021,5089,coupe,automatic,petrol hybrid,red mercedes-benz glc coupe. glc 300 4matic amg line premium 5dr 9g-tronic 2.0,cork
mercedes-benz c class (amg sport),13603.00,04/11/2024,2012,64685,coupe,automatic,petrol,black mercedes-benz c class. 1.6 c180 blueefficiency amg sport 7g-tronic plus 2dr. 2 previous owners,leitrim
mercedes-benz e class (e220 cdi),12636.00,2024-11-04,2014,55727,coupe,automatic,diesel,silver mercedes-benz e class. 2.1 e220 cdi amg sport 7g-tronic plus 2dr,mayo
mercedes-benz e class (e220d),17456.00,04/11/2024,2016,63225,saloon,automatic,diesel,navy mercedes-benz e class. 2.0 e220d amg line g-tronic+ euro 6 (s/s) 4dr,kildare
mercedes-benz a class (amg sport),10492.00,2024-11-04,2014,89211,hatchback,manual,diesel,red mercedes-benz a-class. 2.1 a200 cdi amg sport 5d 136 bhp with 3 month warranty included,cork
mercedes-benz e class (blueefficiency),6269.00,05/11/2024,2009,113724,saloon,automatic,diesel,silver mercedes-benz e class. 2.1 e250 cdi blueefficiency sport auto 4dr. 3 previous owners,dublin
mercedes-benz c class (c220d),14826.00,2024-11-05,2016,92456,coupe,automatic,diesel,red mercedes-benz c class. 2.1 c220d amg line g-tronic+ euro 6 (s/s) 2dr. 2 previous owners,cork
mercedes-benz m class (amg line),20295.00,06/11/2024,2014,76322,suv,automatic,diesel,red mercedes-benz m class. 3.0 ml350 v6 bluetec amg line g-tronic 4wd euro 6 (s/s) 5dr. 4 previous owners,dublin
mercedes-benz glc class (glc220d),25097.00,2024-11-06,2018,52459,suv,automatic,diesel,navy mercedes-benz glc class. 2.1 glc220d amg line g-tronic+ 4matic (s/s) 5dr,kildare
mercedes-benz e class (e220d),26957.00,08/11/2024,2018,36796,saloon,automatic,diesel,black mercedes-benz e class diesel saloon. e220d se 4dr 9g-tronic 2.0. 1 previous owner,kildare
mercedes-benz a class (amg sport),13713.00,09/11/2024,2015,54454,hatchback,automatic,diesel,black mercedes-benz a class. 2.1 a200 cdi amg sport 7g-dct euro 6 (s/s) 5dr,kildare
mercedes-benz cla class (cla220d),18090.00,09/11/2024,2016,63214,saloon,automatic,diesel,grey mercedes-benz cla. 2.1 cla 220 d amg line 4d 174 bhp ***great finance available***,monaghan
mercedes-benz c class (amg line),15769.00,09/11/2024,2015,82367,estate,automatic,diesel,red mercedes-benz c-class. 2.1 c220 bluetec amg line premium plus 5d 170 bhp. 2 previous owners,mayo
mercedes-benz gle class (amg line),23443.00,09/11/2024,2016,66202,suv,automatic,diesel,navy mercedes-benz gle class. 2.1 gle250d amg line g-tronic 4matic euro 6 (s/s) 5dr,wexford
mercedes-benz e class (blueefficiency),9243.00,11/11/2024,2012,53610,coupe,automatic,diesel,grey mercedes-benz e class. 2.1 e250 cdi blueefficiency sport g-tronic 2dr. 2 previous owners,dublin
mercedes-benz c class (s final edition),120476,11/11/2024,2022,397,coupe,automatic,petrol,silver mercedes-benz c class. 4.0 c63 v8 biturbo amg s final edition spds mct euro 6 (s/s) 2dr,dublin
mercedes-benz a class (amg line),17081.00,12/11/2024,2018,30915,hatchback,manual,petrol,black mercedes-benz a-class. 1.6 a 160 amg line 5d 102 bhp national delivery available. 1 previous owner,wexford
mercedes-benz e class (sport edition 125),5789.00,13/11/2024,2012,105882,coupe,automatic,diesel,red mercedes-benz e class. 2.1 e250 cdi blueefficiency sport edition 125 7g-tronic plus (s/s) 2dr,dublin
mercedes-benz c class (nightfall edition),26888,14/11/2024,2018,21198,coupe,automatic,diesel,mercedes-benz c-class. 2.1 c 220 d nightfall edition premium 2d auto 168 bhp,tipperary
mercedes-benz e class (amg line),20267.00,16/11/2024,2018,90223,saloon,automatic,diesel,grey mercedes-benz e class. 2.0 e220d amg line saloon 4dr diesel g-tronic+ euro 6 (s/s) (194 ps). 3 previous owners,meath
mercedes-benz gle class (gle450h),56023.00,16/11/2024,2019,19116,suv,automatic,petrol,blue mercedes-benz gle class. 3l amg line mhev gle450h 5dr,cavan
mercedes-benz c class (c200),25015,16/11/2024,2018,36716,coupe,automatic,petrol,mercedes-benz c class. 2l amg line c200 2dr,tipperary
mercedes-benz c class (mhev eq boost),22981.00,16/11/2024,2018,21247,saloon,automatic,petrol,mercedes-benz c class. c200 se 4dr 9g-tronic 1.5,donegal
mercedes-benz e class (sport),10537.00,16/11/2024,2012,82571,convertible,automatic,petrol,grey mercedes-benz e class. 1.8 e200 blueefficiency sport cabriolet 2dr petrol g-tronic+ euro 5 (s/s) (184 ps). 3 previous owners,sligo
mercedes-benz glc class (sport),25384.00,2024-11-18,2016,51096,suv,automatic,diesel,blue mercedes-benz glc class. 2.1l sport glc250d 5dr,roscommon
mercedes-benz glc class (glc43 v6),40365.00,18/11/2024,2018,28571,coupe,automatic,petrol,grey mercedes-benz glc class. 3.0 glc43 v6 amg (premium) coupe 5dr petrol g-tronic 4matic euro 6 (s/s) (367 ps),dublin
mercedes-benz glc class (glc220d),46156.00,2024-11-18,2022,8858,suv,automatic,diesel,navy mercedes-benz glc. glc 220d 4matic amg line premium 5dr 9g-tronic 2.0. 1 previous owner,leitrim
mercedes-benz gla class (se),16787.00,18/11/2024,2014,32135,suv,manual,diesel,silver mercedes-benz gla-class. gla 200 cdi se 2.1 5dr,kerry
mercedes-benz c class (c220d),16776.00,20/11/2024,2016,85433,estate,automatic,diesel,grey mercedes-benz c-class. 2.1l c220 d amg line premium 5d auto 170 bhp,cork
mercedes-benz e class (sport),11364,20/11/2024,2011,79918,convertible,automatic,diesel,mercedes-benz e class. e350 3.0 cdi blueefficiency amg sport air scarf heated leather seats 2dr. 3 previous owners,cork
mercedes-benz c class (c220 cdi),9383,21/11/2024,2012,89279,coupe,automatic,diesel,blue mercedes-benz c class. 2.1 c220 cdi blueefficiency amg sport g-tronic+ euro 5 (s/s) 2dr. 4 previous owners,sligo
mercedes-benz a class (a200d),26876,21/11/2024,2021,15109,saloon,automatic,diesel,mercedes-benz a class. a200d amg line executive 4dr auto 2.0. 1 previous owner,kildare
mercedes-benz c class (c43 v6),29411.00,2024-11-23,2017,30422,saloon,automatic,petrol,black mercedes-benz c class. 3.0 c43 v6 amg (premium plus) g-tronic+ 4matic (s/s) 4dr,clare
mercedes-benz e class (se),9269,23/11/2024,2015,94894,saloon,automatic,diesel,red mercedes-benz e class. 2.1 e220 bluetec se g-tronic+ euro 6 (s/s) 4dr,galway
mercedes-benz gla class (gla200d),20207.00,25/11/2024,2018,22049,suv,manual,diesel,silver mercedes-benz gla. gla 200d se 5dr 2.1,donegal
mercedes-benz c class (c200),22650.00,26/11/2024,2016,34362,coupe,automatic,petrol,black mercedes-benz c class. 2.0 c200 amg line (premium) g-tronic+ euro 6 (s/s) 2dr. 2 previous owners,cork
mercedes-benz e class (e220d),22462.00,28/11/2024,2018,50255,saloon,automatic,diesel,navy mercedes-benz e class. 2.0 e220d amg line g-tronic+ euro 6 (s/s) 4dr,leitrim
mercedes-benz glc class (glc43 v6),35358.00,28/11/2024,2019,41935,suv,automatic,petrol,blue mercedes-benz glc. 43 4matic premium 5dr 9g-tronic 3.0,dublin
mercedes-benz m class (ml350 v6),15393,28/11/2024,2012,90971,suv,automatic,diesel,black mercedes-benz m class. 3.0 ml350 v6 bluetec amg sport g-tronic 4wd euro 6 (s/s) 5dr,sligo
mercedes-benz c class (c250),16298.00,2024-11-29,2015,73458,saloon,automatic,diesel,blue mercedes-benz c class. 2.1 c250 bluetec amg line saloon 4dr diesel g-tronic+ euro 6 (s/s) (204 ps). 4 previous owners,dublin
mercedes-benz gle class (amg line),56952.00,30/11/2024,2020,21436,suv,automatic,diesel,silver mercedes-benz gle-class. 2.9 gle 400 d 4matic amg line premium 5d 326 bhp,cork
mercedes-benz c class (c200d),16060.00,2024-12-01,2016,50725,saloon,automatic,diesel,blue mercedes-benz c class. c200d sport auto 1.6 4dr,galway
mercedes-benz s class (amg line),28162.00,02/12/2024,2014,29356,saloon,automatic,diesel,mercedes-benz s-class. 3.0 s350 bluetec amg line 4d 258 bhp only 29000 miles. full merc history,cork
mercedes-benz c class (c63 v8 biturbo),44905.00,2024-12-03,2017,34921,convertible,automatic,petrol,grey mercedes-benz c-class. c63 s premium 2dr auto petrol cabriolet 4.0,kilkenny
mercedes-benz e class (e220 cdi),11465.00,03/12/2024,2014,68390,saloon,automatic,diesel,silver mercedes-benz e class. 2.1 e220 cdi amg sport saloon 4dr diesel g-tronic+ euro 5 (s/s) (170 ps). 2 previous owners,laois
mercedes-benz a class (sport),15220.00,03/12/2024,2017,37598,hatchback,automatic,diesel,mercedes-benz a-class. 1.5 a 180 d sport executive 5d 107 bhp,louth
mercedes-benz cla class (cla220 cdi),13256.00,2024-12-03,2013,59913,saloon,auto,diesel,mercedes-benz cla class. 2.1 cla220 cdi sport coupe 7g-dct euro 6 (s/s) 4dr. 8 previous owners,dublin
mercedes-benz a class (a180 cdi),8859.00,05/12/2024,2013,118270,hatchback,automatic,diesel,red mercedes-benz a class. 1.8 a180 cdi blueefficiency amg sport 7g-dct euro 5 (s/s) 5dr. 2 previous owners,waterford
mercedes-benz c class (c250 cdi),8697.00,06/12/2024,2013,73754,saloon,automatic,diesel,black mercedes-benz c class. 2.1 c250 cdi amg sport g-tronic+ euro 5 (s/s) 4dr. 4 previous owners,dublin
mercedes-benz cls (amg line),35977.00,06/12/2024,2019,24176,saloon,automatic,diesel,black mercedes-benz cls. cls 300d amg line 4dr 9g-tronic 2.0,sligo
mercedes-benz c class (blueefficiency),9836.00,06/12/2024,2013,64410,saloon,automatic,diesel,blue mercedes-benz c class. 2.1 c220 cdi blueefficiency amg sport g-tronic+ euro 5 (s/s) 4dr. 1 previous owner,dublin
mercedes-benz cla class (amg sport),13990.00,2024-12-06,2015,62878,saloon,manual,diesel,black mercedes-benz cla. cla200 cdi amg sport 2.1 4dr. 2 previous owners,offaly
mercedes-benz c class (c220),13605.00,07/12/2024,2014,82066,saloon,automatic,diesel,navy mercedes-benz c class. 2.1 c220 bluetec amg line saloon 4dr diesel g-tronic+ euro 6 (s/s) (170 ps). 3 previous owners,mayo
mercedes-benz gla class (gla200d),20284.00,07/12/2024,2018,25452,suv,manual,diesel,mercedes-benz gla. gla 200d se 5dr 2.1,roscommon
mercedes-benz gla class (amg line),39271.00,08/12/2024,2022,483,suv,automatic,petrol,mercedes-benz gla. gla 180 amg line executive 5dr auto 1.3,laois
mercedes-benz e class (e220),14440.00,08/12/2024,2016,59861,saloon,automatic,diesel,black mercedes-benz e class. e220 bluetec amg night edition 2.1 4dr. 2 previous owners,dublin
mercedes-benz a class (sport),21415.00,2024-12-10,2018,33519,hatchback,automatic,petrol,blue mercedes-benz a class. a200 sport executive 5dr auto 1.3. 2 previous owners,dublin
mercedes-benz cla class (cla220d),19389.00,10/12/2024,2016,26273,saloon,automatic,diesel,"red mercedes-benz cla class. 2.1 cla220d amg sport coupe 4dr diesel 7g-dct (s/s) (109 g/km, 175 bhp). 3 previous owners",kildare
mercedes-benz c class (c220d),19987,12/12/2024,2017,51718,convertible,automatic,diesel,blue mercedes-benz c-class. 2.1 c 220 d amg line 2d 168 bhp,louth
mercedes-benz e class (avantgarde),4360.00,13/12/2024,2009,140255,estate,automatic,diesel,mercedes-benz e class. 3.0 e320 cdi avantgarde g-tronic 5dr. 2 previous owners,waterford
mercedes-benz a class (a250),21738.00,13/12/2024,2017,21593,hatchback,automatic,petrol,black mercedes-benz a-class hatch. a 250 4matic amg 2.0 5dr. 1 previous owner,dublin
mercedes-benz glc class (amg line),41136.00,2024-12-13,2019,27807,coupe,automatic,diesel,mercedes-benz glc-class. 2.0 glc 300 d 4matic amg line premium 4d 242 bhp +nationwide delivery available+. 1 previous owner,limerick
mercedes-benz s class (s350ld v6),33467.00,13/12/2024,2017,44543,saloon,automatic,diesel,silver mercedes-benz s class. s350d l amg line 4dr 9g-tronic [premium] 3.0,donegal
mercedes-benz c class (c180),9135.00,14/12/2024,2013,86123,estate,automatic,petrol,black mercedes-benz c-class. 1.6 c180 blueefficiency executive se 5d 154 bhp,sligo
mercedes-benz c class (c63 v8 biturbo),46420.00,15/12/2024,2018,19159,convertible,automatic,petrol,grey mercedes-benz c class. 4.0 c63 v8 biturbo amg (premium) cabriolet spds mct euro 6 (s/s) 2dr,meath
mercedes-benz e class (amg sport),11019.00,15/12/2024,2013,56849,coupe,automatic,diesel,black mercedes-benz e class. 2.1 e250 cdi amg sport coupe 2dr diesel g-tronic+ euro 5 (s/s) (204 ps). 2 previous owners,wicklow
mercedes-benz e class (sport),8921.00,15/12/2024,2010,91424,convertible,automatic,petrol,navy mercedes-benz e class. 1.8 e200 cgi blueefficiency sport cabriolet auto 2dr,cork
mercedes-benz c class (c180k),6729.00,2024-12-15,2009,46690,saloon,automatic,petrol,navy mercedes-benz c class. 1.6 c180k blueefficiency se auto euro 4 4dr. 4 previous owners,laois
mercedes-benz a class (a180 cdi),12238.00,16/12/2024,2015,58399,hatchback,manual,diesel,black mercedes-benz a class. a180 cdi blueefficiency amg sport 5dr 1.5,clare
mercedes-benz glc class (glc250d),26644.00,16/12/2024,2017,68335,suv,automatic,diesel,black mercedes-benz glc-class. 2.1 glc250d amg line (premium plus) g-tronic 4matic (s/s) 5dr +pan roof+burmester+sat nav+,dublin
mercedes-benz a class (amg line),18460.00,17/12/2024,2018,20365,hatchback,manual,diesel,"blue mercedes-benz a-class. 1.5 a 180 d amg line 5d 107 bhp 1 f' keeper, cirrus white with priv. 2 previous owners",monaghan
mercedes-benz gla class (gla200 cdi),15870.00,18/12/2024,2015,56093,suv,automatic,diesel,red mercedes-benz gla class. 2.1 gla200 cdi sport 7g-dct 5dr. 2 previous owners,dublin
mercedes-benz a class (se),6195.00,18/12/2024,2013,159058,hatchback,manual,diesel,mercedes-benz a class. 1.5 a180 cdi se euro 5 (s/s) 5dr,dublin
mercedes-benz c class (amg sport edition),10643.00,18/12/2024,2015,69698,coupe,automatic,diesel,"red mercedes-benz c class. 2.1 c220 cdi amg sport edition coupe 2dr diesel 7g-tronic plus (143 g/km, 168 bhp). 3 previous owners",dublin
mercedes-benz a class (sport),8329.00,18/12/2024,2014,91621,hatchback,manual,diesel,black mercedes-benz a class. 1.5 a180 cdi sport euro 5 (s/s) 5dr,longford
mercedes-benz cla class (cla180),37165,2024-12-19,2022,1224,saloon,automatic,petrol,blue mercedes-benz cla class. cla 180 amg line premium 4dr tip auto 1.3. 1 previous owner,waterford
mercedes-benz gle class (gle250d),30652.00,19/12/2024,2018,39276,suv,automatic,diesel,navy mercedes-benz gle-class. 2.1 gle 250 d 4matic amg line premium 5d 201 bhp 82 point rac inspection !!. 2 previous owners,cork
mercedes-benz a class (a200),19117.00,20/12/2024,2018,30501,hatchback,automatic,petrol,blue mercedes-benz a class. 1.3 a200 amg line (premium) 7g-dct euro 6 (s/s) 5dr. 2 previous owners,meath
mercedes-benz c class (c220d),17342.00,20/12/2024,2017,79654,saloon,auto,diesel,blue mercedes-benz c class. 2.1 c220d amg line (premium plus) saloon 4dr diesel g-tronic+ euro 6 (s/s) (170 ps). 1 previous owner,limerick
mercedes-benz a class (amg line),20271.00,20/12/2024,2017,8439,hatchback,automatic,diesel,blue mercedes-benz a class. a180d amg line executive 5dr auto 1.5,mayo
mercedes-benz cla class (cla220d),32674.00,20/12/2024,2021,24616,estate,automatic,diesel,navy mercedes-benz cla class. cla 220d amg line premium 5dr tip auto 2.0. 2 previous owners,dublin
mercedes-benz slk (slk300 v6),8905.00,21/12/2024,2010,94917,convertible,automatic,petrol,red mercedes-benz slk. 3.0 slk300 2d 231 bhp drives and looks fantastic,dublin
mercedes-benz e class (e220 cdi),13337.00,22/12/2024,2014,69038,estate,automatic,diesel,black mercedes-benz e class. 2.1 e220 cdi se g-tronic+ euro 5 (s/s) 5dr. 1 previous owner,sligo
